body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,script_javaScript,script_noOnClickEvents,script_nonModalJsLoads,script_popups,script_scripts,script_statusChange,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_debit,subj_forward,subj_noCharacters,subj_noWords,subj_reply,subj_richness,subj_verify,url_atSymbol,url_ipAddress,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2387,204,9,354,0.14830331,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,7,1,0,0,7,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6133,327,24,585,0.095385619,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,5,5,13,7,3,1,16,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2359,159,10,355,0.150487495,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,7,1,1,0,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3912,250,14,421,0.107617587,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,6,15,0,2,0,17,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1330,99,5,148,0.111278195,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,2,3,7,1,0,0,7,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,689,81,2,88,0.127721335,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,2,1,0,2,1,3,1,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3463,226,11,363,0.104822408,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,3,5,2,2,1,7,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,9303,445,18,928,0.099752768,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,8,22,6,-22,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3780,225,10,539,0.142592593,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,4,8,1,2,0,10,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3473,226,11,363,0.104520587,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,3,5,2,2,1,7,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4345,284,25,547,0.12589183,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,4,22,10,4,0,26,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3473,226,11,363,0.104520587,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,3,5,2,2,1,7,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1845,159,18,223,0.120867209,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,6,4,3,1,8,1,11,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1845,159,18,223,0.120867209,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,6,4,3,1,8,1,11,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1151,121,19,187,0.16246742,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,5,3,2,0,0,0,2,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2426,194,33,301,0.124072547,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,4,2,0,0,4,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3199,204,7,296,0.092528915,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,7,15,2,2,0,17,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3016,207,15,291,0.096485411,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,8,6,0,0,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10771,545,20,877,0.081422338,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,31,72,3,0,0,72,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1829,118,7,161,0.088026244,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,5,5,1,1,1,6,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2535,178,10,275,0.108481262,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,4,1,1,1,5,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2535,178,10,275,0.108481262,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,4,1,1,1,5,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4805,66,0,66,0.013735692,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1934,132,6,175,0.090486039,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,4,5,1,3,0,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1957,171,11,251,0.128257537,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,5,5,1,1,0,6,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5639,209,14,442,0.078382692,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,6,4,22,15,1,1,23,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2581,175,6,362,0.140255715,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,9,1,1,0,10,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1547,143,9,197,0.127343245,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,4,3,0,1,4,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2516,203,11,268,0.106518283,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,2,4,6,3,2,0,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2518,203,11,268,0.106433678,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,2,4,6,3,2,0,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6797,369,24,641,0.094306312,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,4,13,7,2,1,15,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,13932,592,63,1210,0.086850416,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,5,14,89,34,7,0,96,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,8254,407,14,679,0.082263145,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,16,41,8,29,0,70,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6364,314,29,595,0.093494657,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,6,19,13,-19,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4293,282,25,546,0.127183788,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,5,21,10,4,0,25,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6861,332,29,674,0.098236409,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,6,6,19,13,5,0,24,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2983,241,13,410,0.137445525,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,6,3,2,1,0,0,2,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,685,81,2,88,0.128467153,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,2,1,0,2,1,3,1,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6797,369,24,641,0.094306312,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,4,13,7,2,1,15,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10253,137,0,139,0.013557008,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,2,1,0,0,3,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1076,112,12,145,0.134758364,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,2,4,3,0,0,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1076,112,12,145,0.134758364,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,2,4,3,0,0,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1076,112,12,145,0.134758364,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,2,4,3,0,0,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1080,113,13,147,0.136111111,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,2,0,1,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1080,113,13,147,0.136111111,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,2,0,1,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1080,113,13,147,0.136111111,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,2,0,1,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1089,114,13,148,0.1359045,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,4,3,0,0,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3137,191,6,316,0.100733185,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,6,10,5,6,1,16,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4196,278,36,496,0.118207817,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,6,1,3,1,9,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10253,137,0,139,0.013557008,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,2,1,0,0,3,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10253,137,0,139,0.013557008,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,2,1,0,0,3,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4196,278,36,496,0.118207817,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,6,1,3,1,9,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6596,279,22,608,0.092177077,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,4,4,3,0,0,4,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2021,157,15,200,0.09896091,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,5,1,3,1,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4274,212,21,442,0.103416004,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,13,11,0,0,13,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2444,161,10,367,0.150163666,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,7,1,1,0,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2305,158,10,218,0.094577007,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,5,5,6,1,2,0,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4990,310,23,584,0.117034068,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,6,12,3,3,0,15,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3141,191,6,316,0.100604903,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,6,10,5,6,1,16,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3473,226,11,363,0.104520587,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,3,5,2,2,1,7,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5645,209,14,442,0.07829938,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,9,4,22,15,1,1,23,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1579,172,13,239,0.151361621,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,2,1,0,1,1,2,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1352,147,1,200,0.147928994,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,2,4,0,0,0,4,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2052,122,7,176,0.085769981,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,5,1,3,1,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2740,302,2,596,0.217518248,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4293,282,25,546,0.127183788,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,5,21,10,4,0,25,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3935,250,14,421,0.106988564,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,6,15,0,2,0,17,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3935,250,14,421,0.106988564,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,6,15,0,2,0,17,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3652,222,15,396,0.108433735,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,6,15,0,0,0,15,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2555,178,10,281,0.109980431,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,4,1,1,1,5,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6782,318,29,610,0.089943969,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,6,17,11,-17,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6099,293,11,544,0.08919495,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,5,35,13,1,0,36,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2817,312,2,617,0.219027334,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1291,104,1,112,0.086754454,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,3,5,3,3,0,8,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1889,149,5,191,0.101111699,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,5,5,8,3,3,1,11,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3723,239,16,419,0.112543648,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,4,12,0,3,0,15,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4102,236,38,461,0.112384203,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,4,6,1,0,1,6,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2823,311,2,616,0.218207581,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1930,152,5,193,0.1,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,5,8,3,3,1,11,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2737,158,9,297,0.10851297,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,4,3,1,0,1,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,17199,688,112,1323,0.076923077,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,5,10,127,19,9,0,136,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2555,180,10,281,0.109980431,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,4,1,1,1,5,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2663,185,11,287,0.107773188,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,3,4,1,1,1,5,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2663,185,11,287,0.107773188,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,3,4,1,1,1,5,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2663,185,11,287,0.107773188,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,3,4,1,1,1,5,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2663,184,11,287,0.107773188,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,3,4,1,1,1,5,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1415,145,1,195,0.137809187,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,2,4,0,0,0,4,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2815,310,2,614,0.218117229,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2817,309,2,614,0.217962371,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2817,310,2,614,0.217962371,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2817,310,2,614,0.217962371,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10253,137,0,139,0.013557008,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,1,0,0,3,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2555,178,10,281,0.109980431,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,4,4,1,1,1,5,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3481,212,17,395,0.11347314,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,5,4,12,0,0,1,12,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6099,293,11,544,0.08919495,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,5,35,13,1,0,36,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5512,301,9,526,0.095428157,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,6,24,14,-24,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10253,137,0,139,0.013557008,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,1,0,0,3,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5370,239,18,561,0.104469274,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,5,9,5,1,1,10,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3996,281,12,450,0.112612613,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,5,6,9,4,0,1,9,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,45220,588,1,605,0.013379036,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,0,1,0,0,0,0,0,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6125,293,11,544,0.088816327,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,7,5,35,13,1,0,36,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10253,137,0,139,0.013557008,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,3,1,0,0,3,0,3,0,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,685,81,2,88,0.128467153,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,4,2,1,0,1,1,2,1,0,1,P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,13059,473,75,1099,0.08415652,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0.25,1,1,1,1,5,21,44,21,1,1,45,0,0,1,P
